LocationHistoryID*	AuthorizedBy	Location* - do not change	LocationDate	LocationStatus	PrimaryKey_Object_Table	o_Accession_Full_ID	o_ItemType	topLevelLocation	childStorageLocation	childType	Location_refined	UniqueRooms	Room	Shelf/Drawer	Box	Library No.	Old Locations
3793	JILLM	Artworks Store Room, C2	29/05/2000	Stored	152	A1900.143	ArtWork	Artworks room	C2	container	Artworks room		Artworks room	C2			0
3795	Curator	Artworks Store Room, A8	8/12/1999	Stored	179	A1935.24	ArtWork	Artworks room	A8	container	Artworks room		Artworks room	A8			0
3797	JILLM	Artworks Store Room, B5	13/11/1998	Stored	61	A1991.104	ArtWork	Artworks room	B5	container	Artworks room		Artworks room	B5			0
3801	JILLM	Tranby Room	21/04/2004	Stored	177	A1997.49b	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3802	JILLM	Tranby Room	14/02/2000	Stored	202	A1971.21	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3808	LesB	Tranby Room	27/04/2004	Stored	5479	MA1986.161	Museum Artefact	NULL	Tranby room	room	Tranby room		Tranby room				0
3809	LesB	Storeroom WA 2 No. 3	27/04/2004	Stored	5480	MA1984.306a-y	Museum Artefact	Museum Store	WA 2 No. 3	container	Museum Store		Museum Store	WA2	3		0
3810	LesB	placement card missing	27/04/2004	Stored	5482	MA1949.11p-s	Museum Artefact	NULL	placement card missing	container	placement card missing		placement card missing				1
3811	LesB	Storeroom WA 3 No. 3	27/04/2004	Stored	5483	MA1995.73	Museum Artefact	Museum Store	WA 3 No. 3	container	Museum Store		Museum Store	WA3	3		0
3812	LesB	Storeroom	27/04/2004	Stored	5484	MA1991.32a-b	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
3813	LesB	Storeroom WA 1 No. 2	27/04/2004	Stored	5485	MA1996.18a-l	Museum Artefact	Museum Store	WA 1 No. 2	container	Museum Store		Museum Store	WA1	2		0
3814	JILLM	Tranby Room	28/04/2004	Stored	218	A1991.106e	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3815	JILLM	Artworks Store Room	08/03/2000	Stored	231	A1995.61	ArtWork	NULL	Artworks room	room	Artworks room		Artworks room				0
3816	JILLM	Artworks Store Room	29/05/2000	Stored	151	A1986.135	ArtWork	NULL	Artworks room	room	Artworks room		Artworks room				0
3826	BesE	Artworks Store Room, B3	30/04/2004	Stored	5495	A1900.75	ArtWork	Artworks room	B3	container	Artworks room		Artworks room	B3			0
3827	BesE	Artworks Store Room, C6	30/04/2004	Stored	5496	A1986.140	ArtWork	Artworks room	C6	container	Artworks room		Artworks room	C6			0
3828	BesE	Artworks Store Room, South wall	30/04/2004	Stored	5497	A1938.70	ArtWork	Artworks room	South wall	container	Artworks room		Artworks room				0
3829	LesB	Placement card missing	04/05/2004	Stored	5498	MA1991.12	Museum Artefact	NULL	Placement card missing	container	Placement card missing		Placement card missing				1
3830	LesB	Tranby Room 29A	04/05/2004	Stored	5499	MA1991.14	Museum Artefact	Tranby room	29A	container	Tranby room		Tranby room	29A			1
3831	LesB	Tranby Room 29A	04/05/2004	Stored	5500	MA1991.13a-b	Museum Artefact	Tranby room	29A	container	Tranby room		Tranby room	29A			1
3832	LesB	Storeroom WA 1 No. 1	04/05/2004	Stored	5501	MA1984.157a-c	Museum Artefact	Museum Store	WA 1 No. 1	container	Museum Store		Museum Store	WA1	1		0
3833	Curator	Tranby Room	05/05/2004	Stored	5502	A1980.149b	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3834	Curator	Artworks Store Room, B4	05/05/2004	Stored	5509	A1981.200	ArtWork	Artworks room	B4	container	Artworks room		Artworks room	B4			0
3835	Curator	Artworks Store Room, A8	05/05/2004	Stored	5510	A1981.195	ArtWork	Artworks room	A8	container	Artworks room		Artworks room	A8			0
3836	Curator	Artworks Store Room, B10	05/05/2004	Stored	5511	A1981.108	ArtWork	Artworks room	B10	container	Artworks room		Artworks room	B10			0
3838	Curator	Artworks Store Room, C9	05/05/2004	Stored	5513	A1981.173	ArtWork	Artworks room	C9	container	Artworks room		Artworks room	C9			0
3839	Curator	Artworks Store Room, C5	05/05/2004	Stored	5514	A1936.73	ArtWork	Artworks room	C5	container	Artworks room		Artworks room	C5			0
3840	Curator	Artworks Store Room, B5	05/05/2004	Stored	5515	A1958.41	ArtWork	Artworks room	B5	container	Artworks room		Artworks room	B5			0
3841	Curator	Artworks Store Room, A10	05/05/2004	Stored	5516	A1837.26	ArtWork	Artworks room	A10	container	Artworks room		Artworks room	A10			0
3842	Curator	Tranby Room, Drawer 10	05/05/2004	Stored	5517	A2000.24	ArtWork	Tranby room	Drawer 10	drawer	Tranby room		Tranby room	Drawer 10			0
3843	JILLM	Artworks Store Room, Top shelf, 3 boxes	08/05/2000	Stored	346	A1996.50ff	ArtWork	Artworks room	Top shelf, 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3844	JILLM	Artworks Store Room, Top shelf, 3 boxes	08/05/2000	Stored	337	A1996.50w	ArtWork	Artworks room	Top shelf, 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3845	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	338	A1996.50x	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3846	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	339	A1996.50y	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3847	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	340	A1996.50z	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3848	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	341	A1996.50aa	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3849	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	342	A1996.50bb	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3850	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	343	A1996.50cc	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3851	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	354	A1996.50nn	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3852	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	345	A1996.50ee	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3853	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	333	A1996.50s	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3854	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	347	A1996.50gg	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3855	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	348	A1996.50hh	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3856	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	349	A1996.50ii	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3857	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	350	A1996.50jj	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3858	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	351	A1996.50kk	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3859	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	352	A1996.50ll	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3867	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	353	A1996.50mm	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3868	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	344	A1996.50dd	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3869	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	302	A1996.50k	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3875	JILLM	Artworks Store Room, Top shelf, 3 boxes	10/04/2000	Stored	293	A1996.50b	ArtWork	Artworks room	Top shelf, 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3876	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	294	A1996.50c	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3877	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	295	A1996.50d	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3878	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	296	A1996.50e	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3879	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	297	A1996.50f	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3880	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	298	A1996.50g	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3881	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	299	A1996.50h	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3882	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	336	A1996.50v	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3883	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	301	A1996.50j	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3884	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	334	A1996.50t	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3885	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	303	A1996.50l	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3886	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	304	A1996.50m	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3887	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	305	A1996.50n	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3888	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	306	A1996.50o	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3889	CURATOR	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	307	A1996.50p	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3890	JILLM	Artworks Storeroom, Top shelf 3 boxes	08/05/2000	Stored	331	A1996.50q	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3891	JILLM	Artworks Store Room, Top shelf 3 boxes	08/05/2000	Stored	332	A1996.50r	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3892	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	292	A1996.50a	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3893	JILLM	Artworks Store Room, Top shelf 3 boxes	10/04/2000	Stored	300	A1996.50I	ArtWork	Artworks room	Top shelf 3 boxes	box	Artworks room		Artworks room	Top shelf	3 boxes		1
3894	JILLM	Artworks Store Room, C5	13/03/2000	Stored	240	A1946.2c	ArtWork	Artworks room	C5	container	Artworks room		Artworks room	C5			0
3895	LesB	Storeroom	11/05/2004	Stored	5530	MA1986.216a-c	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
3896	LesB	Tranby Room 30J	11/05/2004	Stored	5532	MA1979.42	Museum Artefact	Tranby room	30J	container	Tranby room		Tranby room	30J			1
3897	LesB	Tranby Room	11/05/2004	Stored	5533	MA1984.213	Museum Artefact	NULL	Tranby room	room	Tranby room		Tranby room				0
3898	LesB	Tranby Room	11/05/2004	Stored	5534	MA1984.296	Museum Artefact	NULL	Tranby room	room	Tranby room		Tranby room				0
3906	LesB	MISSING	18/05/2004	N/A	5542	MA2004.1981a-b	Museum Artefact	NULL	MISSING	container	MISSING		MISSING				0
3907	LesB	East Wall Cabinet, Top Room	18/05/2004	Stored	5543	MA1984.236	Museum Artefact	NULL	East Wall Cabinet, Top Room	container	East Wall Cabinet, Top Room	Top Room	Top Room	East Wall Cabinet			0
3908	LesB	Storeroom	18/05/2004	Stored	5544	MA1987.8	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
3909	LesB	Costume Room	18/05/2004	Stored	5546	MA1992.41a	Museum Artefact	NULL	Costume room	room	Costume room		Costume room				0
3910	LesB	Tranby Room 29M	18/05/2004	Stored	5547	MA1983.305a-b	Museum Artefact	Tranby room	29M	container	Tranby room		Tranby room	29M			1
3911	LesB	Tranby Room 28P	18/05/2004	Stored	5548	MA1984.278a-d	Museum Artefact	Tranby room	28P	container	Tranby room		Tranby room	28P			1
3918	ValH	Storeroom	21/05/2004	Stored	3661	MA1934.62a-b	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
3919	ValH	Tranby Room, Drawer 23	21/05/2004	Stored	3678	MA1989.65a-n	Museum Artefact	Tranby room	Drawer 23	drawer	Tranby room		Tranby room	Drawer 23			0
3920	DodG	Storeroom N.C.4 No. 1	27/06/2002	Stored	3680	MA1989.64	Museum Artefact	Museum Store	N.C.4 No. 1	container	Museum Store		Museum Store	NC4	1		0
3921	ValH	Storeroom NC10 No.2	21/05/2004	Stored	3683	MA1981.165.3	Museum Artefact	Museum Store	NC10 No.2	container	Museum Store		Museum Store	NC10	2		0
3922	ValH	Shelf in Tranby Room	21/05/2004	Stored	5555	MA1985.89	Museum Artefact	NULL	Shelf in Tranby Room	container	Shelf in Tranby Room	Tranby Room	Tranby Room	Shelf in Tranby Room			1
3923	DodG	Storeroom SA6 No. 2	05/07/2002	Stored	3815	MA1993.27	Museum Artefact	Museum Store	SA6 No. 2	container	Museum Store		Museum Store	SA6	2		0
3924	DodG	Wooden Bookcase, Meeting Room	05/07/2002	Stored	3818	MA1985.138	Museum Artefact	NULL	Wooden Bookcase, Meeting Room	container	Wooden Bookcase, Meeting Room	Meeting Room	Meeting Room	Wooden Bookcase			1
3925	LesB	Tranby Room 30Q	25/05/2004	Stored	5556	MA1983.258	Museum Artefact	Tranby room	30Q	container	Tranby room		Tranby room	30Q			1
3926	LesB	Tranby Room 30T	25/05/2004	Stored	5557	MA1983.276	Museum Artefact	Tranby room	30T	container	Tranby room		Tranby room	30T			1
3927	LesB	East Wall Cabinet, Top Room	25/05/2004	Stored	5558	MA1984.233	Museum Artefact	NULL	East Wall Cabinet, Top Room	container	East Wall Cabinet, Top Room	Top Room	Top Room	East Wall Cabinet			0
3928	LesB	Storeroom	25/05/2004	Stored	5559	MA1978.136a-k	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
3929	LesB	Tranby Room	25/05/2004	Stored	5562	MA1984.215a-b	Museum Artefact	NULL	Tranby room	room	Tranby room		Tranby room				0
3930	DodG	Wooden bookcase, Meeting Room	05/07/2002	Stored	3819	MA1985.104	Museum Artefact	NULL	Wooden bookcase, Meeting Room	container	Wooden bookcase, Meeting Room	Meeting Room	Meeting Room	Wooden Bookcase			1
3931	DodG	Wooden bookcase, Meeting Room	05/07/2002	Stored	3820	MA1990.82	Museum Artefact	NULL	Wooden bookcase, Meeting Room	container	Wooden bookcase, Meeting Room	Meeting Room	Meeting Room	Wooden Bookcase			1
3932	JILLM	Artworks Store Room, B7	26/05/2004	Stored	5566	A1900.177	NULL	Artworks room	B7	container	Artworks room		Artworks room	B7			0
3933	JILLM	Meeting Room	29/05/2000	Stored	211	A1940.14	ArtWork	NULL	Meeting room	room	Meeting room		Meeting room				0
3934	JILLM	Artworks Store Room, A10	26/05/2004	Stored	5567	A2000.124	ArtWork	Artworks room	A10	container	Artworks room		Artworks room	A10			0
3935	JILLM	Artworks Store Room, B5	26/05/2004	Stored	5568	A1938.2	ArtWork	Artworks room	B5	container	Artworks room		Artworks room	B5			0
3938	JILLM	Artworks Store Room, B7	26/05/2004	Stored	5571	A1992.39a	ArtWork	Artworks room	B7	container	Artworks room		Artworks room	B7			0
3939	JILLM	Meeting Room, West wall	26/05/2004	Stored	5573	A2002.4	ArtWork	Meeting room	West wall	container	Meeting room		Meeting room				0
3940	JILLM	Artworks Store Room, C5	26/05/2004	Stored	5574	A2000.94	ArtWork	Artworks room	C5	container	Artworks room		Artworks room	C5			0
3941	JILLM	Artworks Store Room, C7	26/05/2004	Stored	5575	A2000.1137	ArtWork	Artworks room	C7	container	Artworks room		Artworks room	C7			0
3942	JILLM	Tranby Room	26/05/2004	Stored	5576	A1933.17	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3943	JILLM	Tranby Room	26/05/2004	Stored	5577	A1945.8a	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3944	JILLM	Tranby Room	26/05/2004	Stored	5578	A1945.8b	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3945	JILLM	Tranby Room	26/05/2004	Stored	5579	A1945.8c	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3946	JILLM	Tranby Room	26/05/2004	Stored	5580	A2000.113	ArtWork	NULL	Tranby room	room	Tranby room		Tranby room				0
3953	ValH	Artworks storeoom, south wall	21/05/2004	Stored	3661	MA1934.62a-b	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room				0
3954	DodG	Artworks storeroom, south wall	26/06/2002	Stored	3657	MA1976.8	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room				0
3955	DodG	Artworks storeroom, south wall	26/06/2002	Stored	3662	MA1976.33a-b	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room				0
3956	DodG	Artworks storeroom, south wall	26/06/2002	Stored	3663	MA1982.20a-b	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room				0
3957	DodG	Artworks storeroom, south wall	26/06/2002	Stored	3668	MA1991.97a-b	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room				0
3958	DodG	Artworks storeroom, south wall	03/07/2002	Stored	3670	MA1991.98a-b	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room				0
3959	LesB	Tranby Room 19	01/06/2004	Stored	5565	MA1995.10a-g	Museum Artefact	Tranby room	19	container	Tranby room		Tranby room	19			0
3960	ValH	Gun Cabinet in the Passage	01/06/2004	Stored	3673	MA1940.1	Museum Artefact	NULL	Gun Cabinet in the Passage	container	Gun Cabinet in the Passage	Passage	Passage	Gun Cabinet in the Passage			0
3961	ValH	Artworks storeroom, south wall	01/06/2004	Stored	3676	MA1991.90	Museum Artefact	Artworks room	south wall	container	Artworks room		Artworks room	south wall			0
3962	LesB	Tranby Room 29A	01/06/2004	Stored	5598	MA1991.16a-b	Museum Artefact	Tranby room	29A	container	Tranby room		Tranby room	29A			1
3963	DodG	Storeroom NC4 No.1	27/06/2002	Stored	3680	MA1989.64	Museum Artefact	Museum Store	NC4 No.1	container	Museum Store		Museum Store				0
3964	LesB	Tranby Room 30I	01/06/2004	Stored	5599	MA1990.51	Museum Artefact	Tranby room	30I	container	Tranby room		Tranby room	30I			1
3965	LesB	Tranby Room 29	01/06/2004	Stored	5600	MA1979.45	Museum Artefact	Tranby room	29	container	Tranby room		Tranby room	29			1
3966	DodG	Wooden bookcase, Meeting Room	05/07/2002	Stored	3821	MA1994.37	Museum Artefact	NULL	Wooden bookcase, Meeting Room	container	Wooden bookcase, Meeting Room	Meeting Room	Meeting Room	Wooden Bookcase			1
3967	ValH	Tranby Room Reference Shelf	01/06/2004	Stored	3822	MA1991.27	Museum Artefact	Tranby room	Reference Shelf	container	Tranby room		Tranby room				0
3969	LesB	Tranby Room 29	01/06/2004	Stored	5602	MA1984.14a-c	Museum Artefact	Tranby room	29	container	Tranby room		Tranby room	29			1
3970	DodG	Wooden bookcase, Meeting Room	05/07/2002	Stored	3826	MA1988.264	Museum Artefact	NULL	Wooden bookcase, Meeting Room	container	Wooden bookcase, Meeting Room	Meeting Room	Meeting Room	Wooden Bookcase			1
3971	DodG	In sewing box, MA1988.111	05/07/2002	Stored	3831	MA1988.116	Museum Artefact	NULL	In sewing box, MA1988.111	container	In sewing box, MA1988.111				Sewing Box		1
3972	ValH	Storeroom	01/06/2004	Stored	3833	MA1996.20	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
